state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
NC,Hispanic origin and Race,"    Black alone, not Hispanic","494,102","1,111","29,905","238,829","105,014","119,244",-,-
NC,Hispanic origin and Race,"    Asian alone, not Hispanic","56,471","3,545","40,304",-,-,"12,622",-,-
NC,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","193,341",-,"5,219","2,806","65,809","119,506",-,-
NC,Education,    Less than high school,"173,275","11,948","6,527","61,167","80,580","13,054",-,-
NC,Education,    High school or GED,"736,718","67,238","245,855","161,186","89,835","172,603",-,-
NC,Education,    Some college/associate’s degree,"699,240","28,346","57,150","165,830","196,093","251,822",-,-
NC,Education,    Bachelor’s degree or higher,"443,728","10,396","8,667","53,165","98,312","263,812","9,377",-
NC,Marital status,    Married,"778,231","29,727","47,058","152,908","284,034","255,126","9,377",-
NC,Marital status,    Widowed,"7,359",-,-,"5,207",104,"2,048",-,-
NC,Marital status,    Divorced/separated,"383,883","46,418","47,939","120,696","43,198","125,632",-,-
NC,Marital status,    Never married,"883,488","41,783","223,201","162,536","137,483","318,485",-,-
NC,Marital status,    Did not report,-,-,-,-,-,-,-,-
NC,Presence of children under 18 years old,    Children in household,"853,501","21,538","102,568","242,091","310,897","167,030","9,377",-
NC,Presence of children under 18 years old,    No children,"1,199,460","96,390","215,630","199,257","153,923","534,260",-,-
NC,Respondent or household member experienced loss of employment income,    Yes,"852,137","97,549","128,681","243,534","182,472","190,524","9,377",-
NC,Respondent or household member experienced loss of employment income,    No,"1,200,825","20,379","189,517","197,814","282,348","510,767",-,-
NC,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
NC,Respondent currently employed,    Yes,"1,135,917","18,930","63,647","244,960","310,294","498,086",-,-
NC,Respondent currently employed,    No,"917,044","98,998","254,551","196,388","154,526","203,204","9,377",-
NC,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
NC,Household income,"    Less than $25,000","748,126","90,332","261,593","121,614","54,828","212,603","7,155",-
NC,Household income,"    $25,000 - $34,999","536,149",-,"39,491","170,845","224,895","100,917",-,-
NC,Household income,"    $35,000 - $49,999","261,012","9,562",-,"68,966","59,234","123,249",-,-
NC,Household income,"    $50,000 - $74,999","212,625","4,975","1,223","15,663","89,600","101,164",-,-
NC,Household income,"    $75,000 - $99,999","132,815","1,111","15,891","12,135","25,132","78,546",-,-
NC,Household income,"    $100,000 - $149,999","98,443",-,-,"14,295","11,130","70,796","2,221",-
NC,Household income,"    $150,000 - $199,999","2,451",-,-,-,-,"2,451",-,-
NC,Household income,"    $200,000 and above","3,814",-,-,-,-,"3,814",-,-
NC,Household income,    Did not report,"57,527","11,948",-,"37,829",-,"7,751",-,-
ND,Total,Total,"164,349","5,370","22,979","19,105","53,684","58,903","4,306",-
ND,Age,    18 - 24,"28,434","1,172","9,503","1,172","11,349","5,237",-,-
ND,Age,    25 - 39,"59,276","1,226","7,565","9,562","25,064","12,029","3,829",-
ND,Age,    40 - 54,"32,648","1,355","5,911","3,480","10,103","11,798",-,-
ND,Age,    55 - 64,"20,539","1,617",-,"4,891","6,048","7,984",-,-
ND,Age,    65 and above,"23,452",-,-,-,"1,120","21,855",477,-
ND,Sex,    Male,"80,987",687,"10,267","5,567","22,497","38,100","3,870",-
ND,Sex,    Female,"83,362","4,683","12,712","13,538","31,187","20,804",437,-
ND,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"17,625",-,-,"2,844","14,152",629,-,-
ND,Hispanic origin and Race,"    White alone, not Hispanic","120,908","5,370","13,850","9,314","33,182","54,885","4,306",-
ND,Hispanic origin and Race,"    Black alone, not Hispanic","9,460",-,"6,191","3,270",-,-,-,-
ND,Hispanic origin and Race,"    Asian alone, not Hispanic","8,174",-,-,"3,330","2,513","2,331",-,-
ND,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","8,182",-,"2,939",347,"3,838","1,058",-,-
ND,Education,    Less than high school,"17,188","1,172",-,"3,833","7,343","4,840",-,-
ND,Education,    High school or GED,"25,576",687,"3,836","6,974","6,748","7,332",-,-
ND,Education,    Some college/associate’s degree,"81,544","2,175","18,448","6,243","37,148","14,137","3,392",-
ND,Education,    Bachelor’s degree or higher,"40,041","1,336",696,"2,056","2,445","32,594",914,-
ND,Marital status,    Married,"79,963","2,175","18,770","9,562","8,648","37,415","3,392",-
ND,Marital status,    Widowed,"4,801",-,-,-,"2,215","2,586",-,-
ND,Marital status,    Divorced/separated,"17,875","2,024","2,754","2,615","2,580","7,426",477,-
ND,Marital status,    Never married,"61,710","1,172","1,455","6,929","40,241","11,477",437,-
ND,Marital status,    Did not report,-,-,-,-,-,-,-,-
ND,Presence of children under 18 years old,    Children in household,"45,351","3,067","2,930","14,963","12,779","8,220","3,392",-
ND,Presence of children under 18 years old,    No children,"118,998","2,304","20,050","4,142","40,905","50,684",914,-
ND,Respondent or household member experienced loss of employment income,    Yes,"96,083","3,530","22,082","17,107","34,913","15,058","3,392",-
ND,Respondent or household member experienced loss of employment income,    No,"68,266","1,840",897,"1,998","18,771","43,845",914,-
ND,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
ND,Respondent currently employed,    Yes,"107,674","2,175","15,415","6,949","34,611","47,610",914,-
ND,Respondent currently employed,    No,"56,675","3,196","7,565","12,156","19,073","11,293","3,392",-
ND,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
ND,Household income,"    Less than $25,000","55,944","2,509","2,593","7,744","34,889","8,208",-,-
ND,Household income,"    $25,000 - $34,999","21,137",687,"13,500","5,355",-,"1,595",-,-
ND,Household income,"    $35,000 - $49,999","33,096","1,617","5,632","2,335","10,197","9,486","3,829",-
ND,Household income,"    $50,000 - $74,999","13,551",-,-,"1,635","5,498","5,940",477,-
ND,Household income,"    $75,000 - $99,999","9,730",558,696,"2,036","1,794","4,645",-,-
ND,Household income,"    $100,000 - $149,999","28,115",-,558,-,-,"27,557",-,-
ND,Household income,"    $150,000 - $199,999","1,237",-,-,-,719,518,-,-
ND,Household income,"    $200,000 and above",954,-,-,-,-,954,-,-
ND,Household income,    Did not report,586,-,-,-,586,-,-,-
OH,Total,Total,"2,339,897","160,109","336,006","358,648","566,644","908,627","9,864",-
OH,Age,    18 - 24,"141,661",-,"49,752","66,446",-,"25,463",-,-
OH,Age,    25 - 39,"914,562","33,852","131,250","139,432","199,593","405,038","5,396",-
OH,Age,    40 - 54,"758,061","125,600","123,438","148,667","149,984","208,200","2,170",-
OH,Age,    55 - 64,"323,006",-,"31,565","4,103","185,311","102,027",-,-
OH,Age,    65 and above,"202,607",656,-,-,"31,756","167,898","2,298",-
OH,Sex,    Male,"820,756","141,581","72,371","100,733","151,669","346,835","7,566",-
OH,Sex,    Female,"1,519,141","18,527","263,634","257,914","414,975","561,792","2,298",-
OH,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"90,723",-,"30,059","9,502","48,382","2,780",-,-
OH,Hispanic origin and Race,"    White alone, not Hispanic","1,631,897","40,010","153,921","203,280","487,890","744,626","2,170",-
OH,Hispanic origin and Race,"    Black alone, not Hispanic","452,715","120,099","124,725","53,254","30,372","121,967","2,298",-
OH,Hispanic origin and Race,"    Asian alone, not Hispanic","30,335",-,-,-,-,"24,939","5,396",-
OH,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","134,227",-,"27,301","92,612",-,"14,314",-,-
OH,Education,    Less than high school,"130,522",-,"28,196","53,987","30,302","18,038",-,-
OH,Education,    High school or GED,"1,078,332","153,464","140,736","199,716","275,486","308,929",-,-
OH,Education,    Some college/associate’s degree,"852,516","3,472","166,291","104,945","222,818","352,692","2,298",-
OH,Education,    Bachelor’s degree or higher,"278,527","3,172",783,-,"38,038","228,968","7,566",-
OH,Marital status,    Married,"819,078","34,163",-,"172,558","265,106","341,855","5,396",-
OH,Marital status,    Widowed,"59,659",656,-,-,"17,948","41,055",-,-
OH,Marital status,    Divorced/separated,"511,796","4,704","187,878","65,294","55,991","195,631","2,298",-
OH,Marital status,    Never married,"949,364","120,586","148,128","120,796","227,600","330,085","2,170",-
OH,Marital status,    Did not report,-,-,-,-,-,-,-,-
OH,Presence of children under 18 years old,    Children in household,"999,228","155,177","205,662","123,920","248,089","260,984","5,396",-
OH,Presence of children under 18 years old,    No children,"1,340,669","4,931","130,343","234,728","318,556","647,643","4,468",-
OH,Respondent or household member experienced loss of employment income,    Yes,"1,233,354","125,719","326,849","263,170","258,970","256,475","2,170",-
OH,Respondent or household member experienced loss of employment income,    No,"1,106,543","34,389","9,157","95,477","307,674","652,152","7,694",-
OH,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
OH,Respondent currently employed,    Yes,"1,112,762","33,925","65,342","130,418","320,666","552,546","9,864",-
OH,Respondent currently employed,    No,"1,227,135","126,183","270,663","228,230","245,978","356,081",-,-
OH,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
OH,Household income,"    Less than $25,000","854,271","124,803","205,222","123,363","230,286","168,427","2,170",-
OH,Household income,"    $25,000 - $34,999","463,154",725,"31,873","109,952","128,682","191,923",-,-
OH,Household income,"    $35,000 - $49,999","408,895","30,302","91,257","68,200","96,678","122,457",-,-
OH,Household income,"    $50,000 - $74,999","284,944","2,487","3,542","43,248","35,562","200,106",-,-
OH,Household income,"    $75,000 - $99,999","181,046","1,305",-,"13,885","34,825","131,032",-,-
OH,Household income,"    $100,000 - $149,999","87,892",487,-,-,"23,669","61,439","2,298",-
OH,Household income,"    $150,000 - $199,999","30,463",-,-,-,-,"30,463",-,-
OH,Household income,"    $200,000 and above","25,119",-,-,-,"16,943","2,780","5,396",-
OH,Household income,    Did not report,"4,113",-,"4,113",-,-,-,-,-
OK,Total,Total,"1,000,595","47,759","154,235","167,909","199,861","406,669","24,162",-
OK,Age,    18 - 24,"62,901","18,511","13,496","8,437",-,"22,456",-,-
OK,Age,    25 - 39,"428,728","4,988","76,043","54,681","126,122","166,894",-,-
OK,Age,    40 - 54,"284,619","16,278","48,983","42,829","30,970","133,740","11,818",-
OK,Age,    55 - 64,"135,676","7,982","9,540","57,711","26,434","21,665","12,344",-
OK,Age,    65 and above,"88,671",-,"6,172","4,250","16,335","61,914",-,-
OK,Sex,    Male,"442,563","6,304","36,249","101,595","59,507","228,986","9,922",-
OK,Sex,    Female,"558,032","41,455","117,986","66,314","140,354","177,683","14,240",-
OK,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"56,806",-,"13,305","9,655","14,141","19,705",-,-
OK,Hispanic origin and Race,"    White alone, not Hispanic","717,681","34,769","112,974","79,118","157,189","333,632",-,-
OK,Hispanic origin and Race,"    Black alone, not Hispanic","116,996","8,982","17,776","49,996","1,545","26,353","12,344",-
OK,Hispanic origin and Race,"    Asian alone, not Hispanic","11,499",-,772,-,"6,356","4,371",-,-
OK,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","97,612","4,008","9,408","29,139","20,631","22,609","11,818",-
OK,Education,    Less than high school,"97,281","3,069","20,809","12,052",-,"61,352",-,-
OK,Education,    High school or GED,"451,489","35,768","85,329","127,863","70,386","119,798","12,344",-
OK,Education,    Some college/associate’s degree,"315,948","8,922","48,097","15,953","66,541","164,616","11,818",-
OK,Education,    Bachelor’s degree or higher,"135,877",-,-,"12,041","62,934","60,903",-,-
OK,Marital status,    Married,"479,444","23,278","86,916","123,144","24,522","211,663","9,922",-
OK,Marital status,    Widowed,"74,547","1,678","3,069","3,334","9,304","44,819","12,344",-
OK,Marital status,    Divorced/separated,"160,446","17,863","42,023","5,699","18,698","74,267","1,897",-
OK,Marital status,    Never married,"285,084","4,941","22,227","35,732","147,337","74,847",-,-
OK,Marital status,    Did not report,"1,074",-,-,-,-,"1,074",-,-
OK,Presence of children under 18 years old,    Children in household,"509,558","26,895","106,001","59,235","53,751","253,754","9,922",-
OK,Presence of children under 18 years old,    No children,"491,037","20,864","48,234","108,674","146,110","152,915","14,240",-
OK,Respondent or household member experienced loss of employment income,    Yes,"719,641","35,217","141,601","139,803","171,346","209,409","22,265",-
OK,Respondent or household member experienced loss of employment income,    No,"280,954","12,542","12,634","28,106","28,515","197,261","1,897",-
OK,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
OK,Respondent currently employed,    Yes,"456,873","17,815","20,135","38,727","118,929","247,026","14,240",-
OK,Respondent currently employed,    No,"543,721","29,944","134,100","129,182","80,932","159,643","9,922",-
OK,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
OK,Household income,"    Less than $25,000","322,849","23,756","74,186","115,474","29,619","67,470","12,344",-
OK,Household income,"    $25,000 - $34,999","346,250","18,511","45,830","31,804","124,951","125,154",-,-
OK,Household income,"    $35,000 - $49,999","104,770","5,492","19,506","7,902","31,089","28,963","11,818",-
OK,Household income,"    $50,000 - $74,999","85,990",-,"4,943","9,145","11,031","60,871",-,-
OK,Household income,"    $75,000 - $99,999","106,246",-,"8,998","1,907",-,"95,341",-,-
OK,Household income,"    $100,000 - $149,999","18,115",-,-,"1,678","3,170","13,267",-,-
OK,Household income,"    $150,000 - $199,999","1,545",-,-,-,-,"1,545",-,-
OK,Household income,"    $200,000 and above",458,-,-,-,-,458,-,-
OK,Household income,    Did not report,"14,372",-,772,-,-,"13,600",-,-
OR,Total,Total,"983,676","10,620","96,514","156,673","297,568","366,293","6,202","49,807"
OR,Age,    18 - 24,"90,131",-,"4,093","19,812","16,419",-,-,"49,807"
OR,Age,    25 - 39,"463,582","5,445","52,472","85,142","107,467","208,167","4,888",-
OR,Age,    40 - 54,"291,158","1,346","37,374","50,191","116,891","85,356",-,-
OR,Age,    55 - 64,"59,298","3,428","2,575","1,529","27,817","22,636","1,314",-
OR,Age,    65 and above,"79,507",401,-,-,"28,973","50,133",-,-
OR,Sex,    Male,"436,196","1,112","28,530","67,845","109,116","179,786",-,"49,807"
OR,Sex,    Female,"547,480","9,508","67,984","88,828","188,452","186,507","6,202",-
OR,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"217,619",-,"7,012","38,357","33,517","84,040","4,888","49,807"
OR,Hispanic origin and Race,"    White alone, not Hispanic","665,660","10,620","69,263","114,178","218,327","251,958","1,314",-
OR,Hispanic origin and Race,"    Black alone, not Hispanic","24,061",-,"8,365","2,069",-,"13,626",-,-
