state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
NY,Marital status,    Married,"1,865,034","73,056","211,584","284,359","506,140","783,419","6,477","821,317"
NY,Marital status,    Widowed,"148,083","18,898","32,597","21,956","7,579","67,053",-,"91,750"
NY,Marital status,    Divorced/separated,"794,129","10,789","106,411","261,367","158,506","252,130","4,926","218,411"
NY,Marital status,    Never married,"2,758,657","24,946","413,227","617,271","665,487","927,780","97,094","566,591"
NY,Marital status,    Did not report,924,-,-,-,-,924,-,"88,701"
NY,Presence of children under 18 years old,    Children in household,"2,516,034","33,681","410,915","629,751","658,013","673,864","96,959","933,450"
NY,Presence of children under 18 years old,    No children,"3,050,793","94,008","352,904","555,202","679,699","1,357,441","11,538","853,320"
NY,Respondent or household member experienced loss of employment income ,    Yes,"2,868,998","81,762","552,063","804,009","806,624","606,276","18,264","956,238"
NY,Respondent or household member experienced loss of employment income,    No,"2,659,162","45,927","211,756","380,944","531,088","1,386,361","90,234","744,121"
NY,Respondent or household member experienced loss of employment income,    Did not report,"38,668",-,-,-,-,"38,668",-,"86,411"
NY,Respondent currently employed,    Yes,"2,659,677","96,838","261,497","364,207","670,542","1,153,033","100,709","803,827"
NY,Respondent currently employed,    No,"2,871,223","30,851","502,322","820,746","667,170","842,345","7,788","852,057"
NY,Respondent currently employed,    Did not report,"35,928",-,-,-,-,"35,928",-,"130,887"
NY,Household income,"    Less than $25,000","1,550,752","30,983","368,032","280,410","415,966","419,539","35,822","25,519"
NY,Household income,"    $25,000 - $34,999","955,571","55,631","72,496","251,505","278,126","297,813",-,-
NY,Household income,"    $35,000 - $49,999","601,052","10,410","133,216","197,988","104,128","155,309",-,-
NY,Household income,"    $50,000 - $74,999","855,148","21,293","86,963","375,853","144,984","220,506","5,549",-
NY,Household income,"    $75,000 - $99,999","456,597","4,157","73,657","29,947","137,346","211,491",-,-
NY,Household income,"    $100,000 - $149,999","612,901",-,"19,125","12,572","219,805","304,613","56,786",-
NY,Household income,"    $150,000 - $199,999","211,354",-,"5,838","3,475","29,108","172,933",-,-
NY,Household income,"    $200,000 and above","258,894","1,482","4,491","7,550","1,207","233,824","10,340","8,292"
NY,Household income,    Did not report,"64,559","3,733",-,"25,654","7,044","15,276",-,"1,752,959"
NC,Total,Total,"2,139,806","116,269","151,109","351,357","645,055","867,959","8,057","915,330"
NC,Age,    18 - 24,"295,287","38,456","16,878","47,402","63,375","129,176",-,"37,540"
NC,Age,    25 - 39,"913,890","30,725","95,392","181,843","291,678","309,748","4,504","269,342"
NC,Age,    40 - 54,"506,168","19,784","34,159","89,432","163,513","195,727","3,553","268,801"
NC,Age,    55 - 64,"225,486","2,641","2,130","30,963","46,876","142,876",-,"115,846"
NC,Age,    65 and above,"198,975","24,662","2,550","1,717","79,613","90,433",-,"223,800"
NC,Sex,    Male,"893,555","48,573","21,020","137,022","323,620","363,320",-,"431,790"
NC,Sex,    Female,"1,246,250","67,696","130,089","214,335","321,436","504,639","8,057","483,540"
NC,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"179,827",-,"32,044","48,002","33,007","66,774",-,"132,396"
NC,Hispanic origin and Race,"    White alone, not Hispanic","1,126,382","101,164","54,610","161,561","281,885","519,105","8,057","524,870"
NC,Hispanic origin and Race,"    Black alone, not Hispanic","646,313","14,675","37,463","119,531","268,205","206,439",-,"196,730"
NC,Hispanic origin and Race,"    Asian alone, not Hispanic","7,724",-,-,"3,672",-,"4,053",-,"6,620"
NC,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","179,559",430,"26,992","18,591","61,958","71,588",-,"54,714"
NC,Education,    Less than high school,"240,562",-,"30,294","141,844","24,292","44,132",-,"38,167"
NC,Education,    High school or GED,"786,441","47,589","44,211","98,129","372,713","223,800",-,"400,732"
NC,Education,    Some college/associateÍs degree,"698,195","50,214","59,711","76,435","198,110","306,830","6,895","281,762"
NC,Education,    BachelorÍs degree or higher,"414,607","18,466","16,893","34,950","49,940","293,197","1,162","194,668"
NC,Marital status,    Married,"635,854","23,990","57,203","74,033","172,862","304,424","3,342","602,841"
NC,Marital status,    Widowed,"83,169","1,662",-,-,"5,371","76,136",-,"80,610"
NC,Marital status,    Divorced/separated,"431,950","23,123","11,377","101,731","176,767","117,790","1,162","121,780"
NC,Marital status,    Never married,"985,451","67,494","82,529","175,593","290,054","366,229","3,553","77,754"
NC,Marital status,    Did not report,"3,381",-,-,-,-,"3,381",-,"32,345"
NC,Presence of children under 18 years old,    Children in household,"969,215","22,994","105,127","184,024","378,527","274,040","4,504","464,651"
NC,Presence of children under 18 years old,    No children,"1,170,590","93,275","45,982","167,333","266,528","593,919","3,553","450,679"
NC,Respondent or household member experienced loss of employment income ,    Yes,"1,076,844","85,116","132,115","220,819","376,922","253,815","8,057","391,261"
NC,Respondent or household member experienced loss of employment income,    No,"1,061,839","31,153","18,994","130,538","267,011","614,144",-,"504,844"
NC,Respondent or household member experienced loss of employment income,    Did not report,"1,122",-,-,-,"1,122",-,-,"19,225"
NC,Respondent currently employed,    Yes,"1,061,835","32,280","42,263","85,398","346,545","555,348",-,"504,375"
NC,Respondent currently employed,    No,"1,077,971","83,989","108,846","265,959","298,510","312,611","8,057","391,730"
NC,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"19,225"
NC,Household income,"    Less than $25,000","783,975","88,159","40,667","130,233","343,361","178,213","3,342","7,722"
NC,Household income,"    $25,000 - $34,999","383,450","13,236","40,301","93,383","103,235","133,296",-,"2,903"
NC,Household income,"    $35,000 - $49,999","242,243",-,"18,484","68,555","25,213","125,276","4,715",-
NC,Household income,"    $50,000 - $74,999","243,298","4,240","19,465","29,251","62,321","128,022",-,"39,361"
NC,Household income,"    $75,000 - $99,999","167,284","6,648","19,989","3,672","60,421","76,555",-,"1,095"
NC,Household income,"    $100,000 - $149,999","162,912",-,-,756,"15,732","146,424",-,-
NC,Household income,"    $150,000 - $199,999","29,044",-,-,-,-,"29,044",-,"2,324"
NC,Household income,"    $200,000 and above","14,566","2,324",-,-,-,"12,241",-,-
NC,Household income,    Did not report,"113,033","1,662","12,203","25,507","34,773","38,888",-,"861,925"
ND,Total,Total,"141,291","3,238","7,547","12,914","42,078","74,005","1,164","60,602"
ND,Age,    18 - 24,"29,642",-,-,-,"5,822","23,820",-,"2,927"
ND,Age,    25 - 39,"59,066",625,"5,584","8,754","16,016","26,683","1,059","26,308"
ND,Age,    40 - 54,"25,127","1,516","1,963","2,868","10,434","8,346",-,"15,164"
ND,Age,    55 - 64,"13,624",-,-,"1,292","3,242","9,090",-,"9,575"
ND,Age,    65 and above,"13,832","1,097",-,-,"6,564","6,065",105,"6,628"
ND,Sex,    Male,"63,426","1,510","6,662","4,045","19,623","30,640",946,"33,268"
ND,Sex,    Female,"77,865","1,728",885,"8,869","22,455","43,365",218,"27,334"
ND,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"6,406",-,120,494,"4,171","1,621",-,"2,920"
ND,Hispanic origin and Race,"    White alone, not Hispanic","116,823","3,238","4,509","6,979","33,863","66,725","1,164","54,004"
ND,Hispanic origin and Race,"    Black alone, not Hispanic","2,323",-,-,462,565,"1,296",-,-
ND,Hispanic origin and Race,"    Asian alone, not Hispanic","3,128",-,-,"1,774",-,"1,354",-,"2,548"
ND,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","12,612",-,"2,918","3,206","3,478","3,010",-,"1,130"
ND,Education,    Less than high school,"3,308",-,-,750,"2,558",-,-,"7,971"
ND,Education,    High school or GED,"39,181","2,134","3,283","3,929","12,883","16,953",-,"9,103"
ND,Education,    Some college/associateÍs degree,"61,776",600,"3,969","7,562","16,310","32,275","1,059","30,462"
ND,Education,    BachelorÍs degree or higher,"37,026",503,295,674,"10,326","24,777",105,"13,065"
ND,Marital status,    Married,"48,075",730,"5,191","3,679","17,078","20,211",841,"37,013"
ND,Marital status,    Widowed,"3,717",194,-,-,"1,546","1,976",-,"2,001"
ND,Marital status,    Divorced/separated,"21,873",722,940,"2,677","7,332","10,203",-,"3,590"
ND,Marital status,    Never married,"67,625","1,592","1,417","6,557","16,122","41,614",323,"10,623"
ND,Marital status,    Did not report,-,-,-,-,-,-,-,"7,375"
ND,Presence of children under 18 years old,    Children in household,"43,374",309,"3,259","7,821","9,463","21,463","1,059","23,563"
ND,Presence of children under 18 years old,    No children,"97,917","2,929","4,288","5,094","32,614","52,541",105,"37,039"
ND,Respondent or household member experienced loss of employment income ,    Yes,"60,836","1,102","7,372","12,664","15,731","22,908","1,059","26,767"
ND,Respondent or household member experienced loss of employment income,    No,"79,809","2,135",175,250,"26,347","50,451",105,"26,022"
ND,Respondent or household member experienced loss of employment income,    Did not report,646,-,-,-,-,646,-,"7,812"
ND,Respondent currently employed,    Yes,"97,023","3,029","2,273","5,290","30,500","55,481",105,"37,766"
ND,Respondent currently employed,    No,"43,622",209,"5,274","7,625","11,577","17,878","1,059","14,784"
ND,Respondent currently employed,    Did not report,646,-,-,-,-,646,-,"8,052"
ND,Household income,"    Less than $25,000","39,720",811,295,"4,733","16,397","17,266",218,-
ND,Household income,"    $25,000 - $34,999","26,811",165,"3,784","2,531",744,"19,587",-,-
ND,Household income,"    $35,000 - $49,999","17,057",541,547,"1,967","7,418","5,743",841,-
ND,Household income,"    $50,000 - $74,999","21,249",991,648,"2,547","3,906","13,052",105,-
ND,Household income,"    $75,000 - $99,999","14,664",-,"2,273",462,"2,179","9,751",-,359
ND,Household income,"    $100,000 - $149,999","14,007",730,-,404,"6,900","5,972",-,-
ND,Household income,"    $150,000 - $199,999","1,641",-,-,-,318,"1,322",-,-
ND,Household income,"    $200,000 and above",260,-,-,-,-,260,-,-
ND,Household income,    Did not report,"5,883",-,-,269,"4,216","1,052",-,"60,243"
OH,Total,Total,"2,537,864","139,411","251,076","442,447","450,719","1,139,853","82,826","862,756"
OH,Age,    18 - 24,"296,739","3,941","26,802","50,119","138,481","69,512","7,883","46,657"
OH,Age,    25 - 39,"1,046,653","45,175","101,462","192,645","95,723","525,895","54,220","311,802"
OH,Age,    40 - 54,"593,358","29,772","72,505","148,722","143,717","187,857","10,785","196,647"
OH,Age,    55 - 64,"327,447","43,195","32,367","20,928","31,818","189,201","9,939","138,550"
OH,Age,    65 and above,"273,667","17,328","17,940","30,033","40,979","167,387",-,"169,101"
OH,Sex,    Male,"1,123,451","55,865","85,674","211,244","171,625","528,419","70,624","384,545"
OH,Sex,    Female,"1,414,413","83,546","165,403","231,203","279,093","611,434","12,202","478,211"
OH,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"93,631",-,"18,593","21,187","21,478","32,373",-,"74,533"
OH,Hispanic origin and Race,"    White alone, not Hispanic","1,804,573","105,814","142,672","195,639","362,213","923,291","74,943","575,317"
OH,Hispanic origin and Race,"    Black alone, not Hispanic","478,487","29,779","69,054","211,339","43,886","92,897",-,"165,992"
OH,Hispanic origin and Race,"    Asian alone, not Hispanic","60,674","3,817","15,894","10,110",-,"30,853",-,"10,110"
OH,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","100,499",-,"4,864","4,171","23,142","60,439","7,883","36,804"
OH,Education,    Less than high school,"253,324",-,"60,117","67,718","22,144","99,025","4,320","171,350"
OH,Education,    High school or GED,"1,206,380","111,388","109,638","196,428","246,951","494,000","47,974","213,530"
OH,Education,    Some college/associateÍs degree,"699,066","18,694","62,871","124,905","121,052","321,344","18,668","258,360"
OH,Education,    BachelorÍs degree or higher,"379,095","9,329","18,450","53,395","60,571","225,485","11,865","219,516"
OH,Marital status,    Married,"998,798","20,147","89,439","188,053","138,454","562,704",-,"309,185"
OH,Marital status,    Widowed,"105,341",-,"3,232","29,653","16,248","46,269","9,939","31,472"
OH,Marital status,    Divorced/separated,"530,656","42,355","77,656","33,519","93,432","241,339","42,355","200,989"
OH,Marital status,    Never married,"900,018","76,909","80,749","191,222","202,585","286,489","30,532","277,685"
OH,Marital status,    Did not report,"3,051",-,-,-,-,"3,051",-,"43,425"
OH,Presence of children under 18 years old,    Children in household,"1,209,428","32,599","114,773","281,049","233,867","461,879","53,731","287,532"
OH,Presence of children under 18 years old,    No children,"1,328,436","106,812","136,303","161,398","216,852","677,974","29,096","575,224"
OH,Respondent or household member experienced loss of employment income ,    Yes,"1,270,583",-,"209,627","318,364","276,023","375,799","75,003","418,126"
OH,Respondent or household member experienced loss of employment income,    No,"1,267,281","139,411","41,449","124,083","174,695","764,054","7,823","388,234"
OH,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"56,396"
OH,Respondent currently employed,    Yes,"1,259,417","54,628","32,530","224,725","182,382","692,265","72,888","446,192"
OH,Respondent currently employed,    No,"1,254,840","84,783","218,546","215,292","268,337","426,410","9,939","360,168"
OH,Respondent currently employed,    Did not report,"23,607",-,-,"2,430",-,"21,178",-,"56,396"
OH,Household income,"    Less than $25,000","798,474","62,541","137,647","120,212","197,945","260,156","19,973",-
OH,Household income,"    $25,000 - $34,999","431,808","25,838","36,388","178,665","68,874","122,043",-,"5,767"
OH,Household income,"    $35,000 - $49,999","479,623","3,817","33,292","72,025","71,111","290,255","9,123",-
OH,Household income,"    $50,000 - $74,999","383,090",-,"13,911","42,316","75,031","251,832",-,-
OH,Household income,"    $75,000 - $99,999","155,680","4,859","7,362","29,228","30,848","83,384",-,-
OH,Household income,"    $100,000 - $149,999","105,981","42,355","22,476",-,"6,911","34,239",-,-
OH,Household income,"    $150,000 - $199,999","36,803",-,-,-,-,"25,428","11,375",-
OH,Household income,"    $200,000 and above","16,380",-,-,-,-,"16,380",-,-
OH,Household income,    Did not report,"130,024",-,-,-,-,"56,137","42,355","856,989"
OK,Total,Total,"882,320","66,637","116,626","111,231","226,263","347,445","11,953","282,756"
OK,Age,    18 - 24,"100,234","8,792","49,396","8,831","5,970","27,246",-,-
OK,Age,    25 - 39,"376,426","34,261","33,480","48,577","81,599","178,509",-,"84,445"
OK,Age,    40 - 54,"229,770","15,997","32,227","35,376","53,766","82,927","7,312","109,330"
